PROCEDURE_CODE	Q12012	Q12013	Q12014	Q12015	Q12016	Q22012	Q22013	Q22014	Q22015	Q22016	Q32012	Q32013	Q32014	Q32015	Q32016	Q42012	Q42013	Q42014	Q42015	Q42016
L6810	0	0	1	3	0	0	0	2	1	0	0	2	3	0	0	0	3	3	0	0
L6880	19	16	23	20	0	15	22	39	41	0	9	34	24	0	0	16	31	27	0	0
L6881	0	0	43	38	0	0	0	72	68	0	0	62	60	0	0	0	61	54	0	0
L6882	0	0	66	48	0	0	0	89	81	0	0	84	87	0	0	0	91	76	0	0
L6883	0	0	6	13	0	0	0	8	11	0	0	4	8	0	0	0	15	9	0	0
L6884	0	0	3	5	0	0	0	6	6	0	0	5	4	0	0	0	8	7	0	0
L6885	0	0	1	1	0	0	0	0	2	0	0	0	3	0	0	0	0	1	0	0
L6890	0	0	120	96	0	0	0	154	120	0	0	136	130	0	0	0	144	147	0	0
L6895	0	0	41	44	0	0	0	50	52	0	0	55	31	0	0	0	37	56	0	0
L6900	0	0	4	1	0	0	0	3	2	0	0	1	4	0	0	0	6	2	0	0
L6905	0	0	6	1	0	0	0	2	2	0	0	1	7	0	0	0	2	0	0	0
L6910	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	2	1	0	0
L6915	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	2	0	0
L6925	0	0	1	0	0	0	0	4	5	0	0	8	4	0	0	0	4	7	0	0
L6930	0	0	2	0	0	0	0	0	1	0	0	2	3	0	0	0	1	0	0	0
L6935	0	0	34	30	0	0	0	42	56	0	0	50	39	0	0	0	47	38	0	0
L6945	0	0	2	0	0	0	0	2	1	0	0	0	2	0	0	0	2	2	0	0
L6950	0	0	2	0	0	0	0	3	0	0	0	2	1	0	0	0	2	3	0	0
L6955	0	0	12	8	0	0	0	13	11	0	0	9	17	0	0	0	14	10	0	0
L6960	0	0	0	2	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0
L6965	0	0	2	2	0	0	0	3	3	0	0	3	3	0	0	0	3	2	0	0
L6970	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L6975	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	1	1	0	0
L7007	48	51	32	20	0	46	45	29	31	0	45	41	30	0	0	58	46	41	0	0
L7009	0	0	28	16	0	0	0	39	35	0	0	25	32	0	0	0	31	28	0	0
L7180	0	0	1	4	0	0	0	7	4	0	0	3	7	0	0	0	6	4	0	0
L7181	0	0	7	4	0	0	0	3	5	0	0	3	7	0	0	0	3	3	0	0
L7260	0	0	8	0	0	0	0	4	0	0	0	7	11	0	0	0	8	10	0	0
L7261	0	0	13	0	0	0	0	20	0	0	0	19	14	0	0	0	14	5	0	0
L7360	0	0	2	0	0	0	0	5	1	0	0	9	2	0	0	0	7	4	0	0
L7362	0	0	1	21	0	0	0	4	10	0	0	4	4	0	0	0	10	10	0	0
L7364	0	0	4	8	0	0	0	5	8	0	0	12	10	0	0	0	8	8	0	0
L7366	0	0	4	9	0	0	0	14	6	0	0	10	9	0	0	0	5	3	0	0
L7367	0	0	94	97	0	0	0	124	108	0	0	108	103	0	0	0	118	97	0	0
L7368	0	0	241	185	0	0	0	222	192	0	0	362	227	0	0	0	372	241	0	0
L7400	0	0	93	80	0	0	0	89	114	0	0	114	97	0	0	0	119	111	0	0
L7401	0	0	25	23	0	0	0	37	44	0	0	30	34	0	0	0	43	42	0	0
L7402	0	0	10	5	0	0	0	13	13	0	0	5	9	0	0	0	8	9	0	0
L7403	0	0	106	85	0	0	0	89	119	0	0	124	103	0	0	0	133	115	0	0
L7404	0	0	27	24	0	0	0	45	45	0	0	29	35	0	0	0	43	44	0	0
L7405	0	0	10	6	0	0	0	9	11	0	0	6	9	0	0	0	7	8	0	0
L7499	0	0	113	75	0	0	0	133	76	0	0	117	119	0	0	0	131	94	0	0
L7510	0	0	1169	1086	0	0	0	1476	1288	0	0	1516	1411	0	0	0	1339	1325	0	0
L7520	0	0	2652	2446	0	0	0	3284	2873	0	0	3060	3046	0	0	0	2855	2656	0	0
L7600	0	0	33	21	0	0	0	32	43	0	0	43	44	0	0	0	38	45	0	0
L7900	0	0	13334	3648	0	0	0	14798	3809	0	0	14371	8961	0	0	0	14030	5303	0	0
L7902	0	0	10	4	0	0	0	6	2	0	0	7	6	0	0	0	5	0	0	0
L8000	0	0	38889	38039	0	0	0	59501	58190	0	0	62794	60800	0	0	0	70396	67940	0	0
L8001	0	0	395	370	0	0	0	470	421	0	0	636	518	0	0	0	694	694	0	0
L8002	0	0	178	183	0	0	0	207	229	0	0	270	219	0	0	0	278	329	0	0
L8010	843	781	692	614	0	909	994	853	779	0	909	879	804	0	0	903	882	838	0	0
L8015	0	0	1998	1710	0	0	0	1952	1913	0	0	2177	1876	0	0	0	2104	1868	0	0
L8020	0	0	4110	3559	0	0	0	6282	5722	0	0	6496	5768	0	0	0	6822	6083	0	0
L8030	0	0	16345	15762	0	0	0	24884	24378	0	0	26250	25590	0	0	0	28244	27042	0	0
L8031	0	0	21	11	0	0	0	20	31	0	0	40	25	0	0	0	30	31	0	0
L8032	0	0	231	153	0	0	0	277	230	0	0	288	255	0	0	0	382	265	0	0
L8035	0	0	11	16	0	0	0	41	25	0	0	18	34	0	0	0	41	31	0	0
L8039	0	0	12	13	0	0	0	15	13	0	0	24	19	0	0	0	42	16	0	0
L8040	0	0	15	19	0	0	0	18	18	0	0	22	18	0	0	0	17	21	0	0
L8041	0	0	6	2	0	0	0	6	5	0	0	10	9	0	0	0	5	9	0	0
L8042	0	0	22	25	0	0	0	25	17	0	0	25	21	0	0	0	19	17	0	0
L8043	0	0	2	0	0	0	0	1	5	0	0	2	2	0	0	0	5	0	0	0
L8044	0	0	6	0	0	0	0	8	3	0	0	4	2	0	0	0	5	3	0	0
L8045	0	0	15	7	0	0	0	10	17	0	0	9	14	0	0	0	16	5	0	0
L8047	0	0	1	0	0	0	0	0	2	0	0	2	1	0	0	0	1	2	0	0
L8048	0	0	8	11	0	0	0	3	3	0	0	5	5	0	0	0	4	7	0	0
L8049	0	0	24	23	0	0	0	15	21	0	0	20	23	0	0	0	15	16	0	0
L8190	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
L8220	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
L8300	441	411	336	316	0	455	382	338	321	0	457	434	340	0	0	416	380	319	0	0
L8310	336	314	230	226	0	309	289	291	241	0	321	299	258	0	0	290	303	253	0	0
L8320	0	0	4	4	0	0	0	5	0	0	0	3	4	0	0	0	2	2	0	0
L8330	0	0	17	12	0	0	0	7	15	0	0	23	15	0	0	0	14	18	0	0
L8400	0	0	2514	2623	0	0	0	3094	3020	0	0	2954	3157	0	0	0	2954	2986	0	0
L8410	0	0	326	317	0	0	0	371	377	0	0	364	388	0	0	0	362	408	0	0
L8415	0	0	14	13	0	0	0	18	16	0	0	14	6	0	0	0	16	14	0	0
L8417	0	0	507	486	0	0	0	546	536	0	0	559	600	0	0	0	558	564	0	0
L8420	0	0	8811	9248	0	0	0	10624	10377	0	0	10078	10818	0	0	0	10038	10391	0	0
L8430	0	0	2122	2151	0	0	0	2474	2429	0	0	2319	2440	0	0	0	2347	2490	0	0
L8435	0	0	70	54	0	0	0	69	45	0	0	82	66	0	0	0	81	69	0	0
L8440	0	0	3691	3945	0	0	0	4085	4180	0	0	3875	4215	0	0	0	3878	4228	0	0
L8460	0	0	1279	1222	0	0	0	1326	1295	0	0	1258	1268	0	0	0	1295	1339	0	0
L8465	0	0	54	46	0	0	0	80	69	0	0	44	50	0	0	0	57	56	0	0
L8470	0	0	6114	6531	0	0	0	7481	7403	0	0	6881	7636	0	0	0	6968	7398	0	0
L8480	0	0	1376	1454	0	0	0	1600	1628	0	0	1480	1555	0	0	0	1571	1674	0	0
L8485	0	0	59	52	0	0	0	58	59	0	0	69	44	0	0	0	78	46	0	0
L8499	0	0	298	242	0	0	0	318	273	0	0	421	360	0	0	0	436	364	0	0
L8500	0	0	147	124	0	0	0	186	189	0	0	192	177	0	0	0	194	173	0	0
L8501	0	0	1614	1665	0	0	0	1515	1695	0	0	1629	1637	0	0	0	1652	1696	0	0
L8505	0	0	50	43	0	0	0	57	52	0	0	88	73	0	0	0	77	71	0	0
L8507	0	0	639	540	0	0	0	604	566	0	0	719	662	0	0	0	678	666	0	0
L8509	0	0	24	61	0	0	0	11	37	0	0	18	102	0	0	0	29	98	0	0
L8510	0	0	10	13	0	0	0	17	5	0	0	15	11	0	0	0	18	6	0	0
L8511	0	0	24	34	0	0	0	34	52	0	0	25	36	0	0	0	43	41	0	0
L8512	0	0	17	6	0	0	0	14	25	0	0	12	16	0	0	0	15	19	0	0
L8513	0	0	126	143	0	0	0	157	166	0	0	125	176	0	0	0	184	164	0	0
L8514	0	0	6	18	0	0	0	10	21	0	0	13	20	0	0	0	13	10	0	0
L8515	0	0	58	47	0	0	0	51	58	0	0	52	46	0	0	0	47	50	0	0
L8600	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
L8612	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L8615	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L8616	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L8618	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L8619	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L8621	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0
L8623	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L8624	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
L8641	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L8642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
L8680	0	0	20	0	0	0	0	54	0	0	0	4	3	0	0	0	2	2	0	0
L8689	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L8691	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
L8699	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
L9900	0	0	59	63	0	0	0	68	68	0	0	70	71	0	0	0	92	65	0	0
Q4001	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Q4005	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
Q4006	6	0	0	2	0	12	0	2	1	0	0	0	0	0	0	1	0	0	0	0
Q4007	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4008	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4009	1	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0
Q4010	44	1	9	4	0	61	3	9	6	0	9	5	11	0	0	1	3	1	0	0
Q4013	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Q4014	4	0	0	0	0	4	0	3	0	0	1	0	0	0	0	1	0	0	0	0
Q4017	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
Q4018	2	0	0	0	0	6	0	1	1	0	0	1	1	0	0	1	1	0	0	0
Q4021	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Q4022	18	1	0	0	0	17	2	3	9	0	5	0	1	0	0	2	1	3	0	0
Q4030	1	0	0	0	0	4	1	0	0	0	5	0	0	0	0	0	0	0	0	0
Q4032	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4033	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4034	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Q4035	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4037	7	3	0	0	0	8	2	0	0	0	10	0	0	0	0	3	0	0	0	0
Q4038	101	9	8	21	0	173	7	14	10	0	71	1	10	0	0	4	4	3	0	0
Q4040	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4045	3	0	0	0	0	1	0	5	0	0	0	0	0	0	0	1	0	0	0	0
Q4046	17	1	2	1	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Q4050	32	4	0	7	0	12	4	4	0	0	6	11	6	0	0	4	0	10	0	0
Q4051	78	6	14	2	0	62	4	4	7	0	13	1	3	0	0	2	4	6	0	0
S9342	4	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
S9343	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
T4521	0	0	0	2	0	0	0	2	0	0	1	1	3	0	0	0	0	1	0	0
T4522	4	2	2	4	0	6	3	3	4	0	1	3	1	0	0	3	2	4	0	0
T4523	2	0	18	3	0	0	1	10	9	0	1	0	8	0	0	0	1	6	0	0
T4524	3	0	10	1	0	2	0	3	4	0	3	0	2	0	0	1	0	2	0	0
T4525	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	1	2	0	0	0
T4526	0	6	19	2	0	0	8	4	5	0	0	4	3	0	0	3	3	3	0	0
T4527	1	5	17	8	0	17	9	9	14	0	1	5	7	0	0	4	0	5	0	0
T4528	1	3	10	2	0	2	1	3	10	0	1	2	2	0	0	1	2	4	0	0
T4534	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
T4535	0	3	16	5	0	20	1	12	17	0	6	0	5	0	0	4	0	5	0	0
T4536	0	0	5	2	0	0	1	4	3	0	1	0	1	0	0	2	0	0	0	0
T4537	0	3	2	3	0	0	1	4	4	0	0	0	3	0	0	2	1	4	0	0
T4541	1	9	19	8	0	5	4	29	24	0	5	5	17	0	0	4	5	9	0	0
T4543	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
